ladder_step cycle_step iter_num loss                   e_loss_contrib         f_loss_contrib         reg_loss               rmse_epa               rmse_f_comp            low_rmse_epa           low_rmse_f_comp        mae_f_comp             low_mae_f_comp         nfuncs ncoefs l1_reg_contrib         l2_reg_contrib         smooth_orth            smooth_w1              smooth_w2              smooth_w3             
0           0          0        443.0623412313071      442.78056002816567     0.28178120314136684    0.0                    25.150420616424967     0.5595446592655763     11.089858849547028     0.4699282518765249     0.2893874638752206     0.24973472240459899    700    1760   0.0                    0.0                    0                      0                      0                      0                     
0           0          1        443.0257835029899      442.6244436044989      0.4013398938345196     4.656563437004455e-09  25.145986433638125     0.6677823113647804     11.102506498253009     0.678770377996367      0.3541697587513495     0.3484039729377866     700    1760   4.638436627842024e-09  1.81268091624303e-11   0                      0                      0                      0                     
0           0          2        442.9971393871941      442.6743482124323      0.32279115704870853    1.771306257509793e-08  25.147403961796144     0.598879654993582      11.227742936838485     0.6835065686250154     0.2915870313188451     0.34693909232855563    700    1760   1.7566431328216904e-08 1.4663124688102518e-10 0                      0                      0                      0                     
0           0          3        442.9460777161439      442.6256387870891      0.32043889481953525    3.423552811946295e-08  25.146020383440653     0.5966935699889436     11.288482448325526     0.6779425660416656     0.30247464471269164    0.350791410284574      700    1760   3.3778309318157634e-08 4.572188013053176e-10  0                      0                      0                      0                     
0           0          4        442.8590908992082      442.50659468559905     0.35249614659936174    6.700987854977941e-08  25.142638646774614     0.6258293578208056     11.328256995207656     0.6951169289515844     0.3393391601566749     0.3781050883697909     700    1760   6.506175305745268e-08  1.9481254923267353e-09 0                      0                      0                      0                     
0           0          5        442.8086135309459      442.4432785695488      0.36533486036589646    1.0103115015585776e-07 25.140839813497216     0.6371244953922066     11.346236054071229     0.7138800819482995     0.3478524297754537     0.38688426332677067    700    1760   9.662782736604475e-08  4.403322789813e-09     0                      0                      0                      0                     
0           0          6        442.7877221397525      442.3082834492118      0.4794385677520415     1.227885386028774e-07  25.13700412451764      0.729869522397319      11.335616688163888     0.866553148108449      0.3979798286250637     0.4829998599429536     700    1760   1.16329126018854e-07   6.459412584023384e-09  0                      0                      0                      0                     
0           0          7        442.75819741078743     442.3182325222639      0.4399647393218347     1.492017243455384e-07  25.137286832860855     0.6991778817708654     11.338867855382341     0.8711905426507555     0.3571387793186683     0.4790662563551271     700    1760   1.3950604331290138e-07 9.695681032637004e-09  0                      0                      0                      0                     
0           0          8        442.7309198335843      442.24428878176434     0.4866308645229815     1.8729690997751504e-07 25.13518560509392      0.7353237114231326     11.299890133973404     0.9088280737717559     0.3456247144648866     0.47571910698633346    700    1760   1.713184176671358e-07  1.5978492310379243e-08 0                      0                      0                      0                     
0           0          9        442.69695281788074     441.9647826877727      0.7321698926520139     2.374561503918042e-07  25.12724141211152      0.9019546013778532     11.255539216563008     1.091460956080298      0.4310012332643706     0.5799143782396833     700    1760   2.1054392563622702e-07 2.691222475557717e-08  0                      0                      0                      0                     
0           0          10       442.62540019935403     441.80194803228403     0.823451865804542      3.0126551609217247e-07 25.12261212625232      0.9565283673580216     11.24823309595937      1.0812346316059778     0.46953650771873234    0.5609877403605985     700    1760   2.581682237359749e-07  4.3097292356197576e-08 0                      0                      0                      0                     
0           0          11       442.5952852083117      441.7051046940271      0.8901801680897686     3.461948431739577e-07  25.11985852707054      0.9945295750530995     11.25176640718978      1.0470127029785266     0.49422699356856553    0.5352827076013607     700    1760   2.907446114837508e-07  5.5450231690206896e-08 0                      0                      0                      0                     
0           0          12       442.5728915287082      441.6954943999236      0.8773967379697547     3.908149573350086e-07  25.119585255900667     0.9873627825732741     11.303740440357162     1.042234699154862      0.5022125941570865     0.5655291966906075     700    1760   3.224146162058696e-07  6.840034112913897e-08  0                      0                      0                      0                     
0           0          13       442.53922045493954     441.79551529218975     0.7437047520278829     4.1072185112834323e-07 25.12242923002101      0.90903168996703       11.333424367359743     0.9035013429746412     0.4488861389224683     0.47182431964262594    700    1760   3.3614873556540203e-07 7.457311556294122e-08  0                      0                      0                      0                     
0           0          14       442.4808059306212      441.8652500438397      0.6155554477291988     4.3905234056419506e-07 25.124411863587962     0.8270129971632172     11.360239176343951     0.7933413447266511     0.3699952239184807     0.3840247239964144     700    1760   3.557375083754452e-07  8.331483218874989e-08  0                      0                      0                      0                     
0           0          15       442.40328842720567     441.9260787450705      0.47720921200770244    4.7012740779347305e-07 25.126141160867        0.7281706240891181     11.315451486510584     0.6923473786490721     0.28051095433454337    0.3418266866960646     700    1760   3.770530591571963e-07  9.307434863627679e-08  0                      0                      0                      0                     
0           0          16       442.3623597235419      441.78001371474494     0.5823455008583525     5.079385589249354e-07  25.121988482339106     0.8043945278961565     11.316313047722703     0.6798475998448044     0.30544951375773344    0.33886160626693435    700    1760   4.023351975982361e-07  1.0560336132669921e-07 0                      0                      0                      0                     
0           0          17       442.346807542976       441.78879305294294     0.5580140007297439     4.893033172099759e-07  25.122238101301598     0.787410665641749      11.272508283843287     0.6504828613276786     0.2923261257730948     0.32571062069872003    700    1760   3.8996920099553693e-07 9.933411621443888e-08  0                      0                      0                      0                     
0           0          18       442.329073326682       441.67381315953463     0.6552597115367897     4.5561047739782345e-07 25.118968733367755     0.8532680388670308     11.215214923971903     0.7433579999834591     0.3256540632154832     0.3604806522253191     700    1760   3.6713988515822723e-07 8.847059223959623e-08  0                      0                      0                      0                     
