ladder_step cycle_step iter_num loss                   e_loss_contrib         f_loss_contrib         reg_loss               rmse_epa               rmse_f_comp            low_rmse_epa           low_rmse_f_comp        mae_f_comp             low_mae_f_comp         nfuncs ncoefs l1_reg_contrib         l2_reg_contrib         smooth_orth            smooth_w1              smooth_w2              smooth_w3             
0           0          0        0.9828999294098717     0.0                    0.9828999294098716     0.0                    26.19738116168011      0.5723926185786209     10.810422967144545     0.4789508109754224     0.2975810411245733     0.2580817576570936     700    1760   0.0                    0.0                    0                      0                      0                      0                     
0           0          1        0.7174026181776589     0.0                    0.7174026090802397     9.097419165632115e-09  26.20490746437938      0.48901349984100295    10.861585586660812     0.3428077278153378     0.21692345816449618    0.17582132631519337    700    1760   9.059910475308043e-09  3.7508690324072033e-11 0                      0                      0                      0                     
0           0          2        0.6564827861289105     0.0                    0.6564827739024215     1.2226489015339143e-08 26.203711395812626     0.4677901145821779     10.911775472768676     0.3573054314209726     0.19664408826078156    0.19872844358723282    700    1760   1.214701834000382e-08  7.94706753353235e-11   0                      0                      0                      0                     
0           0          3        0.6146033529089626     0.0                    0.6146033032379485     4.96710140512003e-08   26.199577546902827     0.45262320725519906    10.980528000528075     0.4206041994935678     0.1978830207360523     0.21895446774070734    700    1760   4.8642760927023526e-08 1.0282531241767758e-09 0                      0                      0                      0                     
0           0          4        0.604813160218495      0.0                    0.60481310486337       5.5355124851601626e-08 26.200350088547445     0.44900375086160477    10.995695111324926     0.41120273303608024    0.1896135317876479     0.20814430245548218    700    1760   5.4031583529469674e-08 1.3235413221319487e-09 0                      0                      0                      0                     
0           0          5        0.5994216121648475     0.0                    0.5994215530817302     5.908311730308758e-08  26.200459092275672     0.4469979690788054     11.010901123980492     0.4113249408090633     0.18182317735098819    0.21035087144025216    700    1760   5.751966716084523e-08  1.5634501422423539e-09 0                      0                      0                      0                     
0           0          6        0.5892389358070671     0.0                    0.5892388712176397     6.458942742475863e-08  26.200567869515787     0.44318501449456366    11.059666221402734     0.4048149611685535     0.17706551177544097    0.20505268881196845    700    1760   6.246078077743583e-08  2.1286466473228013e-09 0                      0                      0                      0                     
0           0          7        0.5431908099099343     0.0                    0.5431906959629855     1.1394694873963526e-07 26.20014702834566      0.4255156463879973     11.2320801952915       0.3908826657354506     0.173250033354336      0.19721733237079644    700    1760   1.0638286960694504e-07 7.564079132690222e-09  0                      0                      0                      0                     
0           0          8        0.5129016105677766     0.0                    0.5129014208317114     1.8973606518319176e-07 26.201295430082684     0.4134817290730476     11.415870838128438     0.3676516223315281     0.1795661225591895     0.18755542704486977    700    1760   1.714135269733634e-07  1.8322538209828358e-08 0                      0                      0                      0                     
0           0          9        0.49144740143376103    0.0                    0.4914471646938183     2.3673994273987128e-07 26.204058055502166     0.4047415490959708     11.536232479929598     0.3356716679779911     0.16962451508911844    0.17077474863694272    700    1760   2.098179453758606e-07  2.6921997364010685e-08 0                      0                      0                      0                     
0           0          10       0.4804018164671364     0.0                    0.48040154338341123    2.730837252019605e-07  26.205336929756545     0.40016727476702846    11.622215731167735     0.333724465954813      0.16712440172634205    0.17600104429665311    700    1760   2.385247806197545e-07  3.455894458220603e-08  0                      0                      0                      0                     
0           0          11       0.4591642307976362     0.0                    0.45916391405743207    3.16740204112786e-07   26.20784959235781      0.3912219804908002     11.716807708690569     0.315217318701187      0.1589046578158233     0.16527709720648667    700    1760   2.716475122909897e-07  4.509269182179631e-08  0                      0                      0                      0                     
0           0          12       0.420216849538845      0.0                    0.42021644748898446    4.0204986061296984e-07 26.21286221459758      0.3742621396334324     11.883228965071476     0.28543122093027834    0.14437411734038524    0.14145723792104026    700    1760   3.33567029352637e-07   6.848283126033285e-08  0                      0                      0                      0                     
0           0          13       0.34847129325981857    0.0                    0.3484707252455391     5.680142794504697e-07  26.221212895977757     0.34081799896011905    12.146980041548993     0.26377250378980255    0.11963701898308747    0.11085748016457207    700    1760   4.451847729961605e-07  1.2282950645430927e-07 0                      0                      0                      0                     
0           0          14       0.32175841447807774    0.0                    0.3217577658240113     6.486540664425421e-07  26.224058510806643     0.32749441004084906    12.255332468341102     0.2670487254650432     0.1251458413048904     0.11981795397772001    700    1760   4.961158042946303e-07  1.5253826214791176e-07 0                      0                      0                      0                     
0           0          15       0.31761085549884976    0.0                    0.31761019091738807    6.645814616647926e-07  26.224560944232586     0.3253768025522554     12.27606709245349      0.2665580426462932     0.13006972911117282    0.12693908255234315    700    1760   5.060228678658072e-07  1.5855859379898544e-07 0                      0                      0                      0                     
0           0          16       0.3101440934851667     0.0                    0.31014340290134335    6.905838233395322e-07  26.226296056275462     0.32152936771070817    12.32177044402186      0.2614242556842267     0.12979205042600855    0.12694384250136842    700    1760   5.219014095487264e-07  1.6868241379080573e-07 0                      0                      0                      0                     
0           0          17       0.2980113646153588     0.0                    0.2980106305707593     7.340445994523124e-07  26.230780160875774     0.3151775322844568     12.414782550358968     0.24397171723028102    0.12271163728238851    0.11183021098625104    700    1760   5.48112610304455e-07   1.8593198914785742e-07 0                      0                      0                      0                     
0           0          18       0.2923807070914496     0.0                    0.2923799536605599     7.53430889645229e-07   26.232797502439634     0.3121858173484503     12.465231034189575     0.24456719938670424    0.12349639619637684    0.11560167811878976    700    1760   5.600731688704361e-07  1.9335772077479292e-07 0                      0                      0                      0                     
