ladder_step cycle_step iter_num loss                   e_loss_contrib         f_loss_contrib         reg_loss               rmse_epa               rmse_f_comp            low_rmse_epa           low_rmse_f_comp        mae_f_comp             low_mae_f_comp         nfuncs ncoefs l1_reg_contrib         l2_reg_contrib         smooth_orth            smooth_w1              smooth_w2              smooth_w3             
0           0          0        0.0004902711149743109  0.0                    0.0004902711149743109  0.0                    5.163621854910741      0.01278372813350773    5.163621854910741      0.01278372813350773    0.007460411851851852   0.007460411851851852   700    1760   0.0                    0.0                    0                      0                      0                      0                     
0           0          1        0.0004883033517181309  0.0                    0.0004883033509192856  7.988454296794102e-13  5.083368911922652      0.012758047798929188   5.083368911922652      0.012758047798929188   0.007022322584954614   0.007022322584954614   700    1760   7.988448563475857e-13  5.733318244314565e-19  0                      0                      0                      0                     
0           0          2        0.0004707140480875077  0.0                    0.00047071401326312596 3.4824381805260286e-11 6.5053624775725805     0.012526159470791864   6.5053624775725805     0.012526159470791864   0.006959255416105253   0.006959255416105253   700    1760   3.4823753055716486e-11 6.287495437971407e-16  0                      0                      0                      0                     
0           0          3        0.000439873894949804   0.0                    0.000439873788271368   1.0667843591362623e-10 8.810768037111021      0.012108864360065153   8.810768037111021      0.012108864360065153   0.00733042735419765    0.00733042735419765    700    1760   1.0667208092271482e-10 6.354990911412511e-15  0                      0                      0                      0                     
0           0          4        0.00038367196626689536 0.0                    0.0003836717268208133  2.3944608206727794e-10 14.168295316039256     0.01130887154436453    14.168295316039256     0.01130887154436453    0.006760368118296617   0.006760368118296617   700    1760   2.394118958231805e-10  3.418624409745767e-14  0                      0                      0                      0                     
0           0          5        0.00032803172118077737 0.0                    0.0003280312302497303  4.909310470787947e-10  22.625230219756105     0.010456755874389378   22.625230219756105     0.010456755874389378   0.0073704911946575365  0.0073704911946575365  700    1760   4.907839208165157e-10  1.471262622789745e-13  0                      0                      0                      0                     
0           0          6        0.00013178560041605014 0.0                    0.00013178476507394132 8.353421088466169e-10  38.51867189884877      0.006627839393395642   38.51867189884877      0.006627839393395642   0.004407798124190218   0.004407798124190218   700    1760   8.348783022465149e-10  4.638066001020475e-13  0                      0                      0                      0                     
0           0          7        5.310875844682156e-05  0.0                    5.310775538802995e-05  1.0030587916145883e-09 46.97974830491976      0.004207444013809729   46.97974830491976      0.004207444013809729   0.0024154113056286154  0.0024154113056286154  700    1760   1.0023951263828814e-09 6.636652317069322e-13  0                      0                      0                      0                     
0           0          8        1.2774582896589942e-05 0.0                    1.2773415547580136e-05 1.167349009808664e-09  55.31254001040644      0.002063444979282635   55.31254001040644      0.002063444979282635   0.001565939903574872   0.001565939903574872   700    1760   1.1664501231087447e-09 8.988866999194433e-13  0                      0                      0                      0                     
0           0          9        4.80563042081617e-07   0.0                    4.793225642828276e-07  1.2404777987894054e-09 56.377280134481516     0.000399717635455675   56.377280134481516     0.000399717635455675   0.00030331663470167466 0.00030331663470167466 700    1760   1.2394471646124913e-09 1.0306341769141909e-12 0                      0                      0                      0                     
0           0          10       3.2419239891227064e-07 0.0                    3.229552255455149e-07  1.237173366755841e-09  56.17832055610902      0.000328103248762497   56.17832055610902      0.000328103248762497   0.00021433544493427404 0.00021433544493427404 700    1760   1.2361473517913317e-09 1.0260149645092686e-12 0                      0                      0                      0                     
0           0          11       1.0997856766199442e-07 0.0                    1.0874786322894004e-07 1.230704433054373e-09  55.021577514650176     0.00019039245715883813 55.021577514650176     0.00019039245715883813 0.00014520870152714347 0.00014520870152714347 700    1760   1.2296924779417918e-09 1.0119551125812473e-12 0                      0                      0                      0                     
0           0          12       4.9613943752817554e-08 0.0                    4.839254202007545e-08  1.2214017327421017e-09 55.6896617447547       0.00012700727278398333 55.6896617447547       0.00012700727278398333 9.164719636179157e-05  9.164719636179157e-05  700    1760   1.220404931865359e-09  9.96800876742733e-13   0                      0                      0                      0                     
0           0          13       3.652987082924147e-09  0.0                    2.4308337525959156e-09 1.2221533303282316e-09 56.245158952553865     2.8465381036128295e-05 56.245158952553865     2.8465381036128295e-05 1.87454080582569e-05   1.87454080582569e-05   700    1760   1.2211532498463095e-09 1.000080481922006e-12  0                      0                      0                      0                     
0           0          14       1.731404669601597e-09  0.0                    5.09526324483098e-10   1.221878345118499e-09  56.5337620145467       1.303234852822133e-05  56.5337620145467       1.303234852822133e-05  7.46437067069993e-06   7.46437067069993e-06   700    1760   1.2208776259451265e-09 1.0007191733726317e-12 0                      0                      0                      0                     
0           0          15       1.233487228192135e-09  0.0                    1.153227038322374e-11  1.2219549578089113e-09 56.42529992002089      1.9606351337618246e-06 56.42529992002089      1.9606351337618246e-06 1.1152222507851745e-06 1.1152222507851745e-06 700    1760   1.2209543421459219e-09 1.0006156629893772e-12 0                      0                      0                      0                     
0           0          16       1.2219350085428536e-09 0.0                    6.853790910746004e-14  1.2218664706337461e-09 56.438105753550595     1.5114883295112369e-07 56.438105753550595     1.5114883295112369e-07 8.82494282759978e-08   8.82494282759978e-08   700    1760   1.220865845598948e-09  1.0006250347981697e-12 0                      0                      0                      0                     
0           0          17       1.2217606846586707e-09 0.0                    7.017754808294566e-16  1.22175998288319e-09   56.43926300517162      1.5294612132266892e-08 56.43926300517162      1.5294612132266892e-08 9.715926038433531e-09  9.715926038433531e-09  700    1760   1.2207593607678119e-09 1.000622115378035e-12  0                      0                      0                      0                     
