ladder_step cycle_step iter_num loss                   e_loss_contrib         f_loss_contrib         reg_loss               rmse_epa               rmse_f_comp            low_rmse_epa           low_rmse_f_comp        mae_f_comp             low_mae_f_comp         nfuncs ncoefs l1_reg_contrib         l2_reg_contrib         smooth_orth            smooth_w1              smooth_w2              smooth_w3             
0           0          0        2.666740310054661      2.666299066051184      0.00044124400347687984 0.0                    5.163621854910741      0.01278372813350773    5.163621854910741      0.01278372813350773    0.007460411851851852   0.007460411851851852   700    1760   0.0                    0.0                    0                      0                      0                      0                     
0           0          1        0.9682931033998275     0.966639281346616      0.0016538220364012708  1.6810300774951673e-11 3.109082310500345      0.024749276356059766   3.109082310500345      0.024749276356059766   0.018571111771436635   0.018571111771436635   700    1760   1.6808928383618954e-11 1.3723913327188943e-15 0                      0                      0                      0                     
0           0          2        0.8663021234107547     0.8648704174828985     0.0014317059104795812  1.7376674503115322e-11 2.940867928831383      0.023027406461123036   2.940867928831383      0.023027406461123036   0.017441370450349058   0.017441370450349058   700    1760   1.7375085237628364e-11 1.5892654869576448e-15 0                      0                      0                      0                     
0           0          3        0.6766611843470737     0.670789139456046      0.005872044838618198   5.240943685182966e-11  2.5899597283665363     0.04663508788144871    2.5899597283665363     0.04663508788144871    0.03165723745176579    0.03165723745176579    700    1760   5.240165849496454e-11  7.77835686512381e-15   0                      0                      0                      0                     
0           0          4        0.47592987639088363    0.45005162061750603    0.02587825531814757    4.55230028606937e-10   2.12144201103284       0.09790065886765689    2.12144201103284       0.09790065886765689    0.06027023994667124    0.06027023994667124    700    1760   4.5500327614950104e-10 2.2675245743593027e-13 0                      0                      0                      0                     
0           0          5        0.38073123244608453    0.27467552075588714    0.10605571109251018    5.976872218048397e-10  1.657333764683165      0.19819155632172125    1.657333764683165      0.19819155632172125    0.11504139887647437    0.11504139887647437    700    1760   5.973571029990546e-10  3.3011880578514134e-13 0                      0                      0                      0                     
0           0          6        0.21159957002529176    0.17897587002804993    0.032623699227268446   7.699734108277252e-10  1.3378186350475538     0.10992202493429142    1.3378186350475538     0.10992202493429142    0.06664208933560217    0.06664208933560217    700    1760   7.693203096258384e-10  6.531012018867676e-13  0                      0                      0                      0                     
0           0          7        0.17938646793311164    0.17187016897971916    0.0075162981195841475  8.338083186763015e-10  1.3109926352947952     0.05276186234738592    1.3109926352947952     0.05276186234738592    0.035077732423837694   0.035077732423837694   700    1760   8.330782333789725e-10  7.30085297329076e-13   0                      0                      0                      0                     
0           0          8        0.15554990027245616    0.15257677625444832    0.0029731231320393892  8.859684238140007e-10  1.2352197223751262     0.03318368146499337    1.2352197223751262     0.03318368146499337    0.023809206927846025   0.023809206927846025   700    1760   8.850259663921789e-10  9.424574218218727e-13  0                      0                      0                      0                     
0           0          9        0.14828328281018396    0.12967302679432965    0.01861025518685431    8.290000132964781e-10  1.1387406499916022     0.08302220851219473    1.1387406499916022     0.08302220851219473    0.05164387060391335    0.05164387060391335    700    1760   8.280939637744313e-10  9.060495220468346e-13  0                      0                      0                      0                     
0           0          10       0.13994724038739206    0.10684435238852537    0.03310288714935489    8.495118398887266e-10  1.033655418350455      0.11072636801518936    1.033655418350455      0.11072636801518936    0.06667096901922706    0.06667096901922706    700    1760   8.4849428565638e-10    1.0175542323465726e-12 0                      0                      0                      0                     
0           0          11       0.059915432299457255   0.047697983827670355   0.012217446139652506   2.3321343979576977e-09 0.6906372696840967     0.06726797196083105    0.6906372696840967     0.06726797196083105    0.04141242235438116    0.04141242235438116    700    1760   2.326014423010303e-09  6.11997494739479e-12   0                      0                      0                      0                     
0           0          12       0.031291679137000795   0.03107940868157753    0.00021226728310802932 3.1723152368671e-09    0.5574890912078687     0.008866651693972933   0.5574890912078687     0.008866651693972933   0.006541624686005177   0.006541624686005177   700    1760   3.1612644322178747e-09 1.1050804649225534e-11 0                      0                      0                      0                     
0           0          13       0.01022969116633376    0.008461476612790784   0.0017682109209948963  3.6325480788080538e-09 0.2908861738342128     0.025590875985433043   0.2908861738342128     0.025590875985433043   0.01731059077833658    0.01731059077833658    700    1760   3.617373698583691e-09  1.517438022436278e-11  0                      0                      0                      0                     
