ladder_step cycle_step iter_num loss                   e_loss_contrib         f_loss_contrib         reg_loss               rmse_epa               rmse_f_comp            low_rmse_epa           low_rmse_f_comp        mae_f_comp             low_mae_f_comp         nfuncs ncoefs l1_reg_contrib         l2_reg_contrib         smooth_orth            smooth_w1              smooth_w2              smooth_w3             
0           0          0        2.7854463670881233     0.0                    2.7854463670881233     0.0                    0.7131111520122929     0.9635777718288796     0.6955993279363463     0.8912419010947175     0.6739941245500428     0.6426448053671959     700    1760   0.0                    0.0                    0                      0                      0                      0                     
0           0          1        2.613891054963125      0.0                    2.613891054945031      1.8094437992499186e-11 1.2148853368113983     0.9334329211652066     1.2003968390613509     0.8674359158167574     0.6643822867521869     0.6351750361286048     700    1760   1.8093701451769344e-11 7.365407298406594e-16  0                      0                      0                      0                     
0           0          2        2.581148756649017      0.0                    2.581148756623778      2.5238510842744204e-11 1.0196682896709375     0.9275682825941136     1.0060337498530922     0.8626052363325762     0.6606327254646885     0.6318626467333853     700    1760   2.5237496484847086e-11 1.0143578971167307e-15 0                      0                      0                      0                     
0           0          3        2.5208295362238773     0.0                    2.5208295361797384     4.413754039374075e-11  0.9899020165778987     0.9166659762748444     0.9763782233058537     0.852143704723596      0.650180315850487      0.6216354912384349     700    1760   4.4135704070008377e-11 1.8363237323680996e-15 0                      0                      0                      0                     
0           0          4        2.4139872294937392     0.0                    2.4139872293997247     9.401489725563026e-11  0.9450840280893876     0.8970297708548522     0.9320155156463411     0.8338496908967202     0.634959467857248      0.6071260146920676     700    1760   9.400892505642e-11     5.972199210270468e-15  0                      0                      0                      0                     
0           0          5        2.2263373786511584     0.0                    2.2263373783806886     2.7047029741282605e-10 0.761589114869624      0.8614594938012059     0.7485137039416968     0.7991290733226222     0.608941878117032      0.5819133395299947     700    1760   2.704315454373228e-10  3.875197550322068e-14  0                      0                      0                      0                     
0           0          6        2.121046808761472      0.0                    2.1210468083447958     4.166759774568139e-10  0.6060474296190744     0.8408421985019537     0.5925926230240433     0.7777260916567303     0.5884437792921542     0.5613881285823918     700    1760   4.165800479043455e-10  9.592955246841524e-14  0                      0                      0                      0                     
0           0          7        1.9369480062943063     0.0                    1.936948005583712      7.105940648597019e-10  0.6331871609697456     0.8035230769521005     0.620939173966125      0.7454531047045245     0.5640866676674777     0.5390389406254054     700    1760   7.103499532729836e-10  2.441115867182787e-13  0                      0                      0                      0                     
0           0          8        1.7495967009173814     0.0                    1.7495966991768983     1.7404829763750311e-09 0.8451869973039604     0.7636746033001447     0.8337933045885534     0.7050303373293205     0.5378127781307446     0.5132302028498468     700    1760   1.7394079820282655e-09 1.074994346765571e-12  0                      0                      0                      0                     
0           0          9        1.4458492203377609     0.0                    1.4458492171608672     3.1768939925372417e-09 0.998550268554457      0.6942259999838832     0.9889519236650879     0.6400649581284437     0.4852757612376468     0.4627065010246858     700    1760   3.1737085070360315e-09 3.1854855012099716e-12 0                      0                      0                      0                     
0           0          10       1.1436325399964051     0.0                    1.1436325340661355     5.9302694097226725e-09 0.24069892496839077    0.6174227439030021     0.24259799868727622    0.5696510114829533     0.43380485732718416    0.41393129767331543    700    1760   5.919184158372479e-09  1.108525135019337e-11  0                      0                      0                      0                     
0           0          11       0.9807032302108718     0.0                    0.9807032211531966     9.05767502490436e-09   0.10955521348383376    0.5717526333282013     0.10474704012712534    0.5332679574421594     0.4164508178388493     0.399562828884792      700    1760   9.031464141382406e-09  2.6210883521953847e-11 0                      0                      0                      0                     
0           0          12       0.8003911967516013     0.0                    0.8003911857212493     1.1030351799536517e-08 0.21813747962097033    0.5165240187126668     0.22014079779508933    0.4820757527195118     0.378554168634825      0.363703664779351      700    1760   1.099237695248704e-08  3.797484704947788e-11  0                      0                      0                      0                     
0           0          13       0.7404478510866214     0.0                    0.7404478393299104     1.1756710865990399e-08 0.1548548159518948     0.4968057431665859     0.15627513484363234    0.46519623434450863    0.36694886179009045    0.35302230806696333    700    1760   1.1713777522564683e-08 4.293334342571657e-11  0                      0                      0                      0                     
0           0          14       0.6604410762727583     0.0                    0.6604410636631917     1.2609566546597226e-08 0.11991645853019542    0.46919827495533706    0.11877902294529274    0.4397557820835437     0.3475608567627417     0.33442616948075093    700    1760   1.2560546385501345e-08 4.9020161095879653e-11 0                      0                      0                      0                     
0           0          15       0.5844353446272293     0.0                    0.5844353306010049     1.402622446920885e-08  0.615322190727797      0.4413748711322404     0.6121439656243596     0.41233383509833826    0.32381081839764225    0.3109118637494753     700    1760   1.3966457977447498e-08 5.97664917613517e-11   0                      0                      0                      0                     
0           0          16       0.5115762951894578     0.0                    0.5115762795868569     1.5602600727442403e-08 0.3527894104303479     0.41294724424428897    0.3499286958575907     0.3861343028634664     0.30493119090611864    0.2930208736704639     700    1760   1.5529696178973218e-08 7.290454846918414e-11  0                      0                      0                      0                     
0           0          17       0.4547103861161731     0.0                    0.45471036861092823    1.7505244883796135e-08 0.11781195327170418    0.3893200776614398     0.11684974403534143    0.36454491037029724    0.2871500376876927     0.2761650171111643     700    1760   1.7415837687107998e-08 8.940719668813565e-11  0                      0                      0                      0                     
0           0          18       0.42413323178624546    0.0                    0.4241332125764962     1.920974923554431e-08  0.10633433800439596    0.376002310532128      0.1049246510145874     0.35208950902750447    0.2796723763681228     0.2694186915411777     700    1760   1.910389267455033e-08  1.0585656099397996e-10 0                      0                      0                      0                     
