ladder_step cycle_step iter_num loss                   e_loss_contrib         f_loss_contrib         reg_loss               rmse_epa               rmse_f_comp            low_rmse_epa           low_rmse_f_comp        mae_f_comp             low_mae_f_comp         nfuncs ncoefs l1_reg_contrib         l2_reg_contrib         smooth_orth            smooth_w1              smooth_w2              smooth_w3             
0           0          0        0.2671152750089433     0.2666299066051187     0.00048536840382456777 0.0                    5.163621854910741      0.01278372813350773    5.163621854910741      0.01278372813350773    0.007460411851851852   0.007460411851851852   700    1760   0.0                    0.0                    0                      0                      0                      0                     
0           0          1        0.09826149069347226    0.09645267480355046    0.0018088158731898768  1.673191841918525e-11  3.105683093999618      0.024678511169273262   3.105683093999618      0.024678511169273262   0.018525297269733204   0.018525297269733204   700    1760   1.67305596894339e-11   1.3587297513523268e-15 0                      0                      0                      0                     
0           0          2        0.08825312507498803    0.08671189430099693    0.0015412307567887204  1.720238582314923e-11  2.944688341760412      0.022780099094246213   2.944688341760412      0.022780099094246213   0.017276773038679742   0.017276773038679742   700    1760   1.7200816774873868e-11 1.5690482753625447e-15 0                      0                      0                      0                     
0           0          3        0.07100773583052741    0.06576363545457829    0.005244100311420528   6.452859516055809e-11  2.5644421509283113     0.04202011828333701    2.5644421509283113     0.04202011828333701    0.029029939522769208   0.029029939522769208   700    1760   6.451953528191852e-11  9.059878639575291e-15  0                      0                      0                      0                     
0           0          4        0.041747599059778914   0.04115000157635306    0.0005975972085503862  2.7487546956362776e-10 2.0285463163643325     0.014184892714789791   2.0285463163643325     0.014184892714789791   0.008265381589425028   0.008265381589425028   700    1760   2.7480804215969787e-10 6.742740392991188e-14  0                      0                      0                      0                     
0           0          5        0.033834631948027105   0.02847858123020107    0.005356050434078      2.8374802903600205e-10 1.6875598131681449     0.04246626878521408    1.6875598131681449     0.04246626878521408    0.02956729147060533    0.02956729147060533    700    1760   2.8363335191230857e-10 1.1467712369348458e-13 0                      0                      0                      0                     
0           0          6        0.02491737000812322    0.024039522099956162   0.0008778474489846201  4.591824333541409e-10  1.5504683840683802     0.017192193915979814   1.5504683840683802     0.017192193915979814   0.013114432331414046   0.013114432331414046   700    1760   4.5882714232408267e-10 3.552910300582133e-13  0                      0                      0                      0                     
0           0          7        0.022282118190765487   0.021149215846979975   0.0011329018123575874  5.314279263658037e-10  1.4542769972388327     0.019530704587116702   1.4542769972388327     0.019530704587116702   0.01503232567608053    0.01503232567608053    700    1760   5.309894770907243e-10  4.3844927507933103e-13 0                      0                      0                      0                     
0           0          8        0.017489745320144787   0.016711355348962904   0.0007783894485750457  5.226068366157959e-10  1.292724075313943      0.016189008290170444   1.292724075313943      0.016189008290170444   0.012242244059022545   0.012242244059022545   700    1760   5.221335586453289e-10  4.732779704669813e-13  0                      0                      0                      0                     
0           0          9        0.010278940091753497   0.009781222086700271   0.0004977174227226636  5.823305628750768e-10  0.9890006110564474     0.012945332124451063   0.9890006110564474     0.012945332124451063   0.007968051858508936   0.007968051858508936   700    1760   5.816706315821988e-10  6.599312928780009e-13  0                      0                      0                      0                     
0           0          10       0.0006191486040236754  3.3336327131244294e-05 0.0005858107793072278  1.4975852032667547e-09 0.05773761956579459    0.014044311540101577   0.05773761956579459    0.014044311540101577   0.010764487318076528   0.010764487318076528   700    1760   1.4958374858985185e-09 1.7477173682363057e-12 0                      0                      0                      0                     
0           0          11       0.00029439798635625704 3.958052255936628e-05  0.0002548158379565102  1.6258403805709842e-09 0.06291305314429291    0.009262644246463073   0.06291305314429291    0.009262644246463073   0.006250941933962025   0.006250941933962025   700    1760   1.6237783128843325e-09 2.0620676866517467e-12 0                      0                      0                      0                     
0           0          12       0.00016935114161920154 7.799249689588854e-07  0.00016856948629936845 1.7303508741757116e-09 0.008831336076488566   0.007533750911358841   0.008831336076488566   0.007533750911358841   0.005683789200198719   0.005683789200198719   700    1760   1.7283332855450113e-09 2.0175886307003412e-12 0                      0                      0                      0                     
0           0          13       3.309765513798306e-05  1.8204751150440876e-05 1.4890975819627017e-05 1.9281679151673038e-09 0.04266702608624236    0.0022391508596485833  0.04266702608624236    0.0022391508596485833  0.0017053769174353542  0.0017053769174353542  700    1760   1.925960159245227e-09  2.207755922076452e-12  0                      0                      0                      0                     
0           0          14       1.1938110754595065e-05 2.84923310237082e-06   9.086875695257965e-06  2.0019569662797187e-09 0.016879671508565616   0.0017491581135356128  0.016879671508565616   0.0017491581135356128  0.000987047766757936   0.000987047766757936   700    1760   1.9995598070676074e-09 2.3971592121114523e-12 0                      0                      0                      0                     
0           0          15       2.9151485268292252e-06 2.487637845353296e-06  4.254831093621807e-07  2.027572113748621e-09  0.01577224728868177    0.0003784974322007383  0.01577224728868177    0.0003784974322007383  0.0002799717322780973  0.0002799717322780973  700    1760   2.025162462524609e-09  2.4096512240121984e-12 0                      0                      0                      0                     
0           0          16       1.2226524462281547e-06 8.860577022211685e-07  3.3457595850215e-07    2.018785504836044e-09  0.009413063806334087   0.0003356364668499414  0.009413063806334087   0.0003356364668499414  0.0002489901962027494  0.0002489901962027494  700    1760   2.0163159315523667e-09 2.4695732836772654e-12 0                      0                      0                      0                     
0           0          17       1.8894493758346455e-07 5.925778611916361e-08  1.2767692891853686e-07 2.0102225457640653e-09 0.002434292219910411   0.00020733756281903274 0.002434292219910411   0.00020733756281903274 0.0001248248946550845  0.0001248248946550845  700    1760   2.007789948233412e-09  2.432597530653143e-12  0                      0                      0                      0                     
0           0          18       5.007096722363316e-08  4.082418580441761e-08  7.2323928645007675e-09 2.0143885547147844e-09 0.0020204995868452333  4.934723004005921e-05  0.0020204995868452333  4.934723004005921e-05  3.699559947457958e-05  3.699559947457958e-05  700    1760   2.0119513945051987e-09 2.4371602095858284e-12 0                      0                      0                      0                     
0           0          19       8.622552030673956e-09  3.615417991161244e-09  2.991956477006275e-09  2.0151775625064366e-09 0.0006012834598724     3.173945105386617e-05  0.0006012834598724     3.173945105386617e-05  1.8998088750926225e-05 1.8998088750926225e-05 700    1760   2.0127382212580703e-09 2.4393412483665036e-12 0                      0                      0                      0                     
0           0          20       2.268643427618341e-09  1.0439454887754088e-10 1.4850857465729418e-10 2.0157403040835057e-09 0.00010217365065296472 7.0712719570101426e-06 0.00010217365065296472 7.0712719570101426e-06 4.506819234757467e-06  4.506819234757467e-06  700    1760   2.01329741026923e-09   2.4428938142759532e-12 0                      0                      0                      0                     
0           0          21       2.015747239165492e-09  3.557768433289156e-14  1.4698430966644976e-13 2.015564677171493e-09  1.8862047697132867e-06 2.2246273070867445e-07 1.8862047697132867e-06 2.2246273070867445e-07 1.712518530598815e-07  1.712518530598815e-07  700    1760   2.0131223793707278e-09 2.4422978007652303e-12 0                      0                      0                      0                     
0           0          22       2.0154860805282123e-09 1.2443884412946302e-15 9.024479267635076e-15  2.0154758116605034e-09 3.52758903685595e-07   5.512300071619776e-08  3.52758903685595e-07   5.512300071619776e-08  3.338297934299027e-08  3.338297934299027e-08  700    1760   2.0130335241636483e-09 2.442287496854884e-12  0                      0                      0                      0                     
